steps,Achem0,Achem1,Achem2,Achem3,Achem4,Achem5,Achem6,Achem7,AreactRate,Bchem0,Bchem1,Bchem2,Bchem3,Bchem4,Bchem5,Bchem6,Bchem7,BreactRate,Cchem0,Cchem1,Cchem2,Cchem3,Cchem4,Cchem5,Cchem6,Cchem7,CreactRate,Dchem0,Dchem1,Dchem2,Dchem3,Dchem4,Dchem5,Dchem6,Dchem7,DreactRate,B1thres,B1chance,C1thres,C1chance,C2thres,C2chance,C3thres,C3chance,D1thres,D1chance,D2thres,D2chance,zeros
398,0,0,0,0,0,4,19,0,48,14,0,0,0,0,0,0,8,49,5,6,13,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
399,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,49,5,6,12,0,0,0,0,0,51,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
400,0,0,0,0,0,4,19,0,48,14,0,0,0,0,0,0,8,49,5,6,13,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
401,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,49,5,6,12,0,0,0,0,0,51,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
402,0,0,0,0,0,4,19,0,48,14,0,0,0,0,0,0,8,49,5,6,13,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
403,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,49,5,6,12,0,0,0,0,0,51,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
404,0,0,0,0,0,4,19,0,48,14,0,0,0,0,0,0,8,49,5,6,13,0,0,0,0,0,49,13,13,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
405,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,49,5,6,12,0,0,0,0,0,51,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
406,0,0,0,0,0,4,19,0,48,14,0,0,0,0,0,0,8,49,5,6,13,0,0,0,0,0,49,13,13,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
407,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,49,5,6,12,0,0,0,0,0,51,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
408,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,49,5,6,13,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
409,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,50,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
410,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
411,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
412,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
413,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
414,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
415,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
416,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
417,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
418,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
419,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
420,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
421,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
422,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,12,13,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
423,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
424,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
425,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
426,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
427,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
428,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
429,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,47,12,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
430,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,5,6,13,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
431,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,5,12,0,0,0,0,0,49,12,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
432,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,5,6,13,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
433,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,50,12,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
434,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
435,0,0,0,0,0,4,20,0,49,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,50,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
436,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
437,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,50,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
438,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
439,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,50,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
440,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
441,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,51,4,6,12,0,0,0,0,0,50,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
442,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,49,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
443,0,0,0,0,0,4,19,0,48,15,0,0,0,0,0,0,9,51,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
444,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,9,50,4,6,12,0,0,0,0,0,47,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
445,0,0,0,0,0,4,19,0,48,16,0,0,0,0,0,0,9,52,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
446,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,9,50,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
447,0,0,0,0,0,4,19,0,48,16,0,0,0,0,0,0,9,52,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
448,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,9,50,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
449,0,0,0,0,0,4,19,0,48,16,0,0,0,0,0,0,9,52,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
450,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,10,51,4,6,13,0,0,0,0,0,48,12,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
451,0,0,0,0,0,4,19,0,48,16,0,0,0,0,0,0,9,52,4,5,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
452,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,4,6,13,0,0,0,0,0,48,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
453,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,9,52,4,5,12,0,0,0,0,0,49,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
454,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,4,6,13,0,0,0,0,0,48,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
455,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,9,52,4,5,12,0,0,0,0,0,49,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
456,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,4,6,13,0,0,0,0,0,48,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
457,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,4,5,12,0,0,0,0,0,49,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
458,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,5,6,13,0,0,0,0,0,49,14,14,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
459,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,5,6,13,0,0,0,0,0,49,13,13,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
460,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,5,6,13,0,0,0,0,0,52,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
461,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,6,6,13,0,0,0,0,0,50,14,13,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
462,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,6,6,13,0,0,0,0,0,53,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
463,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,5,5,12,0,0,0,0,0,50,14,13,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
464,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,6,6,13,0,0,0,0,0,50,15,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
465,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,5,5,12,0,0,0,0,0,50,14,14,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
466,0,0,0,0,0,5,19,0,49,16,0,0,0,0,0,0,10,51,5,5,12,0,0,0,0,0,50,14,15,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
467,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,5,5,12,0,0,0,0,0,47,14,14,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
468,0,0,0,0,0,5,19,0,49,16,0,0,0,0,0,0,10,51,5,5,12,0,0,0,0,0,50,15,15,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
469,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,5,5,12,0,0,0,0,0,47,14,14,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
470,0,0,0,0,0,5,20,0,50,16,0,0,0,0,0,0,10,51,5,5,11,0,0,0,0,0,49,14,15,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
471,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,5,5,12,0,0,0,0,0,47,14,14,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
472,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,9,51,5,5,11,0,0,0,0,0,49,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
473,0,0,0,0,0,4,20,0,51,14,0,0,0,0,0,0,8,49,5,5,12,0,0,0,0,0,47,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
474,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,9,49,5,5,11,0,0,0,0,0,49,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
475,0,0,0,0,0,4,20,0,51,14,0,0,0,0,0,0,9,50,5,6,12,0,0,0,0,0,48,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
476,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,9,49,5,5,11,0,0,0,0,0,49,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
477,0,0,0,0,0,5,20,0,52,14,0,0,0,0,0,0,9,50,5,6,12,0,0,0,0,0,48,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
478,0,0,0,0,0,6,20,0,51,15,0,0,0,0,0,0,9,49,5,5,11,0,0,0,0,0,49,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
479,0,0,0,0,0,5,20,0,52,15,0,0,0,0,0,0,9,51,5,6,12,0,0,0,0,0,48,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
480,0,0,0,0,0,6,20,0,51,15,0,0,0,0,0,0,9,49,5,6,11,0,0,0,0,0,50,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
481,0,0,0,0,0,5,20,0,52,15,0,0,0,0,0,0,9,51,5,6,12,0,0,0,0,0,48,14,15,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
482,0,0,0,0,0,6,20,0,51,15,0,0,0,0,0,0,9,49,5,5,11,0,0,0,0,0,49,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
483,0,0,0,0,0,5,20,0,52,15,0,0,0,0,0,0,9,51,5,6,12,0,0,0,0,0,48,14,15,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
484,0,0,0,0,0,6,20,0,51,15,0,0,0,0,0,0,9,49,5,5,11,0,0,0,0,0,49,14,14,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
485,0,0,0,0,0,5,20,0,52,15,0,0,0,0,0,0,9,51,5,6,12,0,0,0,0,0,48,14,15,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
486,0,0,0,0,0,6,20,0,51,15,0,0,0,0,0,0,9,49,5,5,11,0,0,0,0,0,49,14,14,0,0,0,0,0,0,55,100,50,100,50,100,50,100,50,100,50,100,50,0
487,0,0,0,0,0,5,20,0,52,15,0,0,0,0,0,0,9,51,5,6,12,0,0,0,0,0,48,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
488,0,0,0,0,0,6,20,0,51,15,0,0,0,0,0,0,10,50,5,5,11,0,0,0,0,0,49,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
489,0,0,0,0,0,5,20,0,52,15,0,0,0,0,0,0,9,51,6,6,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
490,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,10,50,5,5,11,0,0,0,0,0,49,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
491,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,6,6,12,0,0,0,0,0,49,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
492,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,10,50,6,6,12,0,0,0,0,0,49,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
493,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,6,6,12,0,0,0,0,0,52,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
494,0,0,0,0,0,5,19,0,49,16,0,0,0,0,0,0,10,51,7,6,12,0,0,0,0,0,50,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
495,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,7,6,12,0,0,0,0,0,53,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
496,0,0,0,0,0,5,19,0,49,16,0,0,0,0,0,0,10,51,7,5,11,0,0,0,0,0,51,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
497,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,9,51,7,6,12,0,0,0,0,0,50,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
498,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,10,50,6,6,11,0,0,0,0,0,51,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
499,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,51,7,6,12,0,0,0,0,0,50,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
500,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,10,50,6,5,11,0,0,0,0,0,50,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
501,0,0,0,0,0,4,18,0,49,15,0,0,0,0,0,0,9,51,7,6,12,0,0,0,0,0,50,13,14,0,0,0,0,0,0,54,100,50,100,50,100,50,100,50,100,50,100,50,0
502,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,10,50,6,5,11,0,0,0,0,0,50,14,14,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
503,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,10,52,6,5,11,0,0,0,0,0,50,13,13,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
504,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,10,50,7,5,11,0,0,0,0,0,48,13,13,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
505,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,10,52,6,5,11,0,0,0,0,0,50,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
506,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,10,50,7,5,11,0,0,0,0,0,48,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
507,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,10,52,6,5,11,0,0,0,0,0,50,12,12,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
508,0,0,0,0,0,5,19,0,49,15,0,0,0,0,0,0,10,50,7,6,11,0,0,0,0,0,49,12,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
509,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,10,52,6,5,11,0,0,0,0,0,50,11,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
510,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,10,50,7,6,11,0,0,0,0,0,49,12,12,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
511,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,10,52,6,5,11,0,0,0,0,0,50,11,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
512,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,10,50,7,6,11,0,0,0,0,0,49,12,12,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
513,0,0,0,0,0,4,19,0,50,14,0,0,0,0,0,0,10,51,6,5,11,0,0,0,0,0,50,11,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
514,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,10,50,7,6,11,0,0,0,0,0,49,12,12,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
515,0,0,0,0,0,4,19,0,50,14,0,0,0,0,0,0,10,51,6,5,11,0,0,0,0,0,50,11,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
516,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,10,50,7,6,11,0,0,0,0,0,49,12,12,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
517,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,10,52,6,5,11,0,0,0,0,0,50,11,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
518,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,10,50,7,6,11,0,0,0,0,0,49,12,12,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
519,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,10,52,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
520,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,51,7,6,11,0,0,0,0,0,49,12,12,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
521,0,0,0,0,0,4,19,0,50,15,0,0,0,0,0,0,11,53,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
522,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,6,11,0,0,0,0,0,49,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
523,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,11,52,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
524,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,6,11,0,0,0,0,0,49,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
525,0,0,0,0,0,4,19,0,50,16,0,0,0,0,0,0,12,53,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
526,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,6,11,0,0,0,0,0,49,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
527,0,0,0,0,0,5,19,0,51,16,0,0,0,0,0,0,12,53,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
528,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,6,11,0,0,0,0,0,49,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
529,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
530,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,5,11,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
531,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
532,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,5,11,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
533,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
534,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,6,12,0,0,0,0,0,50,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
